transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Age_Group,detail_cust_title,rank
5804,67,1243,2017-01-24,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999995,Robbert,Blakey,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8.0,67,70,10,5127.43,2,4,4,244,Silver,70,Loosing Customer,7
8468,5,1243,2017-01-18,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93,Robbert,Blakey,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8.0,67,70,10,5127.43,2,4,4,244,Silver,70,Loosing Customer,7
11800,98,1243,2017-02-15,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.36,Robbert,Blakey,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8.0,67,70,10,5127.43,2,4,4,244,Silver,70,Loosing Customer,7
12261,11,1243,2017-04-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97,Robbert,Blakey,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8.0,67,70,10,5127.43,2,4,4,244,Silver,70,Loosing Customer,7
12646,14,1243,2017-04-08,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995,Robbert,Blakey,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8.0,67,70,10,5127.43,2,4,4,244,Silver,70,Loosing Customer,7
14841,16,1243,2017-06-14,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000014,Robbert,Blakey,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8.0,67,70,10,5127.43,2,4,4,244,Silver,70,Loosing Customer,7
19002,25,1243,2017-02-08,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34,Robbert,Blakey,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8.0,67,70,10,5127.43,2,4,4,244,Silver,70,Loosing Customer,7
19850,44,1243,2017-03-02,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88,Robbert,Blakey,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8.0,67,70,10,5127.43,2,4,4,244,Silver,70,Loosing Customer,7
14,16,2717,2017-09-10,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000014,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,40,41,10,4576.0199999999995,3,4,4,344,Gold,50,Recent Customer,4
2942,51,2717,2017-07-04,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,40,41,10,4576.0199999999995,3,4,4,344,Gold,50,Recent Customer,4
3595,10,2717,2017-03-11,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,1103.43,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,40,41,10,4576.0199999999995,3,4,4,344,Gold,50,Recent Customer,4
5681,32,2717,2017-11-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,431.33,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,40,41,10,4576.0199999999995,3,4,4,344,Gold,50,Recent Customer,4
6206,84,2717,2017-06-13,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,75.48000000000002,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,40,41,10,4576.0199999999995,3,4,4,344,Gold,50,Recent Customer,4
6853,86,2717,2017-07-12,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,40,41,10,4576.0199999999995,3,4,4,344,Gold,50,Recent Customer,4
8511,56,2717,2017-02-28,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,45.96000000000001,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,40,41,10,4576.0199999999995,3,4,4,344,Gold,50,Recent Customer,4
9404,66,2717,2017-07-12,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,40,41,10,4576.0199999999995,3,4,4,344,Gold,50,Recent Customer,4
11732,96,2717,2017-11-16,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,129.01,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,40,41,10,4576.0199999999995,3,4,4,344,Gold,50,Recent Customer,4
16877,57,2717,2017-01-07,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,40,41,10,4576.0199999999995,3,4,4,344,Gold,50,Recent Customer,4
15,12,247,2017-06-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,38,112,7,4913.16,1,3,4,134,Bronze,40,Almost Lost Customer,9
883,38,247,2017-09-09,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37659.0,1702.5499999999995,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,38,112,7,4913.16,1,3,4,134,Bronze,40,Almost Lost Customer,9
3200,0,247,2017-01-21,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,43.97,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,38,112,7,4913.16,1,3,4,134,Bronze,40,Almost Lost Customer,9
3833,22,247,2017-06-17,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,34115.0,143.82,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,38,112,7,4913.16,1,3,4,134,Bronze,40,Almost Lost Customer,9
5268,10,247,2017-02-26,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,41922.0,1612.25,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,38,112,7,4913.16,1,3,4,134,Bronze,40,Almost Lost Customer,9
7140,33,247,2017-01-16,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,36498.0,199.09999999999994,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,38,112,7,4913.16,1,3,4,134,Bronze,40,Almost Lost Customer,9
8582,59,247,2017-08-23,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38002.0,155.6500000000001,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,38,112,7,4913.16,1,3,4,134,Bronze,40,Almost Lost Customer,9
16,3,2961,2017-10-10,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37873.0,1702.5499999999995,Merv,Barradell,Male,56,1975-03-22,Assistant Manager,Health,Mass Customer,N,Yes,12.0,46,2,6,6234.869999999999,4,2,4,424,Platinum,50,Becoming Loyal,3
2140,15,2961,2017-04-19,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,40670.0,209.84000000000003,Merv,Barradell,Male,56,1975-03-22,Assistant Manager,Health,Mass Customer,N,Yes,12.0,46,2,6,6234.869999999999,4,2,4,424,Platinum,50,Becoming Loyal,3
7169,44,2961,2017-12-28,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88,Merv,Barradell,Male,56,1975-03-22,Assistant Manager,Health,Mass Customer,N,Yes,12.0,46,2,6,6234.869999999999,4,2,4,424,Platinum,50,Becoming Loyal,3
9656,39,2961,2017-11-01,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1230.27,Merv,Barradell,Male,56,1975-03-22,Assistant Manager,Health,Mass Customer,N,Yes,12.0,46,2,6,6234.869999999999,4,2,4,424,Platinum,50,Becoming Loyal,3
11417,79,2961,2017-08-15,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39298.0,737.5699999999998,Merv,Barradell,Male,56,1975-03-22,Assistant Manager,Health,Mass Customer,N,Yes,12.0,46,2,6,6234.869999999999,4,2,4,424,Platinum,50,Becoming Loyal,3
17882,53,2961,2017-10-25,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40410.0,693.76,Merv,Barradell,Male,56,1975-03-22,Assistant Manager,Health,Mass Customer,N,Yes,12.0,46,2,6,6234.869999999999,4,2,4,424,Platinum,50,Becoming Loyal,3
18,33,1842,2017-06-02,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,144.26,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,44,211,5,3055.8500000000004,1,2,3,123,Bronze,50,Evasive Customer,10
205,58,1842,2017-05-27,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,44,211,5,3055.8500000000004,1,2,3,123,Bronze,50,Evasive Customer,10
11117,30,1842,2017-03-17,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,44,211,5,3055.8500000000004,1,2,3,123,Bronze,50,Evasive Customer,10
11878,48,1842,2017-05-03,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,812.44,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,44,211,5,3055.8500000000004,1,2,3,123,Bronze,50,Evasive Customer,10
18319,65,1842,2017-01-28,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1028.76,Ephrayim,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,N,No,8.0,44,211,5,3055.8500000000004,1,2,3,123,Bronze,50,Evasive Customer,10
19,54,2268,2017-04-06,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.4,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,55,35,8,4473.32,3,4,4,344,Gold,60,Recent Customer,4
9775,74,2268,2017-11-25,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,827.1599999999999,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,55,35,8,4473.32,3,4,4,344,Gold,60,Recent Customer,4
9997,43,2268,2017-02-06,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,55,35,8,4473.32,3,4,4,344,Gold,60,Recent Customer,4
13364,26,2268,2017-07-02,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1230.3000000000004,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,55,35,8,4473.32,3,4,4,344,Gold,60,Recent Customer,4
17143,80,2268,2017-04-07,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,55,35,8,4473.32,3,4,4,344,Gold,60,Recent Customer,4
17322,61,2268,2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999995,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,55,35,8,4473.32,3,4,4,344,Gold,60,Recent Customer,4
17662,59,2268,2017-02-17,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,55,35,8,4473.32,3,4,4,344,Gold,60,Recent Customer,4
18451,14,2268,2017-08-09,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0,55,35,8,4473.32,3,4,4,344,Gold,60,Recent Customer,4
20,25,3002,2017-01-28,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337.0,709.34,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,64,44,7,3193.23,3,3,3,333,Gold,70,Potential Customer,5
232,30,3002,2017-08-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,36361.0,299.27,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,64,44,7,3193.23,3,3,3,333,Gold,70,Potential Customer,5
4243,69,3002,2017-01-06,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553.0,198.22000000000003,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,64,44,7,3193.23,3,3,3,333,Gold,70,Potential Customer,5
4737,95,3002,2017-08-24,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38002.0,41.13,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,64,44,7,3193.23,3,3,3,333,Gold,70,Potential Customer,5
5295,77,3002,2017-09-15,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,37873.0,445.20999999999987,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,64,44,7,3193.23,3,3,3,333,Gold,70,Potential Customer,5
5697,6,3002,2017-11-16,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38216.0,91.15,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,64,44,7,3193.23,3,3,3,333,Gold,70,Potential Customer,5
16919,83,3002,2017-09-12,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38206.0,1408.91,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,64,44,7,3193.23,3,3,3,333,Gold,70,Potential Customer,5
21,27,1582,2017-10-09,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,43,55,5,1914.1999999999998,2,2,2,222,Silver,50,High Risk Customer,8
351,59,1582,2017-06-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,43,55,5,1914.1999999999998,2,2,2,222,Silver,50,High Risk Customer,8
3358,79,1582,2017-06-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999998,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,43,55,5,1914.1999999999998,2,2,2,222,Silver,50,High Risk Customer,8
6440,17,1582,2017-06-30,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,43,55,5,1914.1999999999998,2,2,2,222,Silver,50,High Risk Customer,8
11239,59,1582,2017-11-05,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,43,55,5,1914.1999999999998,2,2,2,222,Silver,50,High Risk Customer,8
22,37,595,2017-06-29,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,48,184,3,2011.1599999999999,1,1,2,112,Bronze,50,Evasive Customer,10
6634,2,595,2017-05-18,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999994,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,48,184,3,2011.1599999999999,1,1,2,112,Bronze,50,Evasive Customer,10
16365,1,595,2017-05-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Nikola,Jeanon,Male,72,1973-05-12,VP Marketing,Financial Services,Mass Customer,N,No,22.0,48,184,3,2011.1599999999999,1,1,2,112,Bronze,50,Evasive Customer,10
23,37,2001,2017-04-08,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,42145.0,1544.61,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,43,86,8,5347.87,2,4,4,244,Silver,50,Loosing Customer,7
992,1,2001,2017-05-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,36833.0,448.68,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,43,86,8,5347.87,2,4,4,244,Silver,50,Loosing Customer,7
8421,64,2001,2017-09-02,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41922.0,872.8900000000001,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,43,86,8,5347.87,2,4,4,244,Silver,50,Loosing Customer,7
13013,16,2001,2017-05-11,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35560.0,182.81000000000014,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,43,86,8,5347.87,2,4,4,244,Silver,50,Loosing Customer,7
14091,35,2001,2017-06-10,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,37698.0,903.11,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,43,86,8,5347.87,2,4,4,244,Silver,50,Loosing Customer,7
14220,77,2001,2017-10-05,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,34556.0,445.20999999999987,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,43,86,8,5347.87,2,4,4,244,Silver,50,Loosing Customer,7
16554,62,2001,2017-01-10,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,41701.0,179.44,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,43,86,8,5347.87,2,4,4,244,Silver,50,Loosing Customer,7
18120,58,2001,2017-05-21,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34556.0,771.12,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,43,86,8,5347.87,2,4,4,244,Silver,50,Loosing Customer,7
24,82,515,2017-10-18,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,31,14,9,6986.24,4,4,4,444,Platinum,40,Platinum Customer,1
2096,34,515,2017-08-09,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000004,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,31,14,9,6986.24,4,4,4,444,Platinum,40,Platinum Customer,1
5143,11,515,2017-03-19,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,31,14,9,6986.24,4,4,4,444,Platinum,40,Platinum Customer,1
5281,34,515,2017-01-10,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000004,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,31,14,9,6986.24,4,4,4,444,Platinum,40,Platinum Customer,1
6812,0,515,2017-04-24,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,41.13,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,31,14,9,6986.24,4,4,4,444,Platinum,40,Platinum Customer,1
7667,72,515,2017-12-16,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,31,14,9,6986.24,4,4,4,444,Platinum,40,Platinum Customer,1
11262,38,515,2017-07-19,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999995,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,31,14,9,6986.24,4,4,4,444,Platinum,40,Platinum Customer,1
14006,14,515,2017-12-03,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000002,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,31,14,9,6986.24,4,4,4,444,Platinum,40,Platinum Customer,1
16357,67,515,2017-06-12,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,690.49,Winna,Verny,Female,55,1989-09-04,Help Desk Operator,IT,High Net Worth,N,No,8.0,31,14,9,6986.24,4,4,4,444,Platinum,40,Platinum Customer,1
25,89,2822,2017-06-11,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,1305.25,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,40,11,9,5473.669999999999,4,4,4,444,Platinum,50,Platinum Customer,1
2083,74,2822,2017-01-27,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,827.1599999999999,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,40,11,9,5473.669999999999,4,4,4,444,Platinum,50,Platinum Customer,1
3910,37,2822,2017-12-19,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,40,11,9,5473.669999999999,4,4,4,444,Platinum,50,Platinum Customer,1
5748,91,2822,2017-06-10,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,40,11,9,5473.669999999999,4,4,4,444,Platinum,50,Platinum Customer,1
8807,7,2822,2017-10-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,40,11,9,5473.669999999999,4,4,4,444,Platinum,50,Platinum Customer,1
10299,49,2822,2017-03-06,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,40,11,9,5473.669999999999,4,4,4,444,Platinum,50,Platinum Customer,1
12215,61,2822,2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999995,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,40,11,9,5473.669999999999,4,4,4,444,Platinum,50,Platinum Customer,1
13905,51,2822,2017-11-20,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,40,11,9,5473.669999999999,4,4,4,444,Platinum,50,Platinum Customer,1
17496,23,2822,2017-05-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,75.75,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Missing,Mass Customer,N,No,3.0,40,11,9,5473.669999999999,4,4,4,444,Platinum,50,Platinum Customer,1
